image_path,label,group,source,label_file
dataset_grupo_3_reescalado\esp\esp_144.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0185.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0054.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203015_038717.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0550.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_200914_771250.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_155.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0527.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0331.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202802_506177.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202754_358834.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0043.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202749_277705.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0015.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0017.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0198.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_195658_913881.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0302.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0007.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202921_746026.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0423.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202934_740015.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_2.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0035.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0291.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0280.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202314_459845.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0455.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0255.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_152.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0597.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_59.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0263.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202931_157548.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_101.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0315.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0163.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_075.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0246.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0039.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0057.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_055.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0053.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0044.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0449.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202822_675328.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0367.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_097.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0077.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0329.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0396.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202933_210182.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0195.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_112.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202955_167677.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0076.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202808_106574.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0116.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0411.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_21.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0238.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202833_703160.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_201219_260255.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0204.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0036.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0264.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0231.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_201142_788646.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202807_182993.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0261.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0200.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_88.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0545.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_122.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_091.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_37.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0210.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_161.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0252.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0552.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202951_638358.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_127.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202903_790061.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_200739_834846.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0540.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202247_407874.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_201054_680105.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_174.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202806_211504.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_117.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0534.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0035.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_190.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0096.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0430.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202313_783365.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0472.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0121.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0123.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202929_632775.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0574.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0158.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202257_325752.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0119.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0275.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0238.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_39.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0061.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0389.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0456.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0451.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0039.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0205.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_078.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_013.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0110.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0070.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_143.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0135.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0448.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0099.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202931_955378.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0303.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0101.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0177.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202300_864156.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_178.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0137.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0588.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_52.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203010_146085.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0018.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0517.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0124.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0520.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0227.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202309_666352.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202756_489011.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0263.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0305.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202905_467582.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0048.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_201235_368285.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0055.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0090.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_089.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_195809_468776.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0248.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_35.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0403.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202949_676234.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0038.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_201044_184118.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0326.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0136.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_121.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0087.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0174.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0072.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_99.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0288.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_123.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0345.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0153.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0192.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0188.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0377.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_202247_153151.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_195904_724987.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0080.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0279.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0255.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_53.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0546.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_129.jpg,1,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0251.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0469.png,1,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_99_reescalado\esp\esp_0207.png,0,dataset_grupo_99_reescalado,esp,dataset_grupo_99_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203019_875604.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_3_reescalado\esp\esp_109.jpg,1,dataset_grupo_3_reescalado,esp,dataset_grupo_3_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_195931_693912.jpg,1,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0208.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_8_reescalado\esp\esp_0085.png,0,dataset_grupo_8_reescalado,esp,dataset_grupo_8_reescalado\esp\etiquetas.txt
dataset_grupo_4_reescalado\esp\capture_20260422_203000_729742.jpg,0,dataset_grupo_4_reescalado,esp,dataset_grupo_4_reescalado\esp\etiquetas.txt
dataset_grupo_6_reescalado\esp\esp_32_28.jpg,0,dataset_grupo_6_reescalado,esp,dataset_grupo_6_reescalado\esp\etiquetas.txt
